Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776712586,150,,Aggregated,158.100000,0.000000,300,380,460,530,750,1100,1600,2000,3400,5600,6500,10483,0,300.0,403.2328055183915,9.429181001905818,6526.396440996905,1307.6303539063244
1776712587,150,,Aggregated,159.200000,0.000000,300,380,460,540,770,1100,1600,2100,3500,5600,6500,10614,0,300.0,410.3436027640165,9.429181001905818,6526.396440996905,1306.724797437347
1776712588,150,,Aggregated,160.500000,0.000000,300,380,460,540,780,1100,1700,2100,3600,5600,6500,10745,0,300.0,415.97301490593395,9.429181001905818,6526.396440996905,1305.8731503024662
1776712589,150,,Aggregated,159.800000,0.000000,300,390,470,550,800,1200,1800,2200,4300,5800,6500,10903,0,300.0,425.27879997828217,9.429181001905818,6526.396440996905,1305.5505824085114
1776712590,150,,Aggregated,159.300000,0.000000,300,390,470,560,810,1200,1800,2400,4300,5800,6500,11085,0,300.0,430.3171466797629,9.429181001905818,6526.396440996905,1305.1754623364907
1776712591,150,,Aggregated,161.800000,0.000000,300,390,480,570,830,1200,1800,2400,4300,5800,6500,11266,0,300.0,434.68931717354303,9.429181001905818,6526.396440996905,1306.2796911059827
1776712592,150,,Aggregated,161.800000,0.000000,300,390,480,580,850,1200,1900,2400,4400,5800,6500,11447,0,300.0,439.0353031328019,9.429181001905818,6526.396440996905,1307.363151917533
1776712593,150,,Aggregated,161.800000,0.000000,300,390,480,580,870,1300,1900,2400,4400,5800,6500,11618,0,300.0,442.3328358247696,9.429181001905818,6526.396440996905,1309.3041831640558
1776712594,150,,Aggregated,162.100000,0.000000,300,390,490,590,880,1300,1900,2400,4400,5800,6500,11799,0,300.0,444.82767454946804,9.429181001905818,6526.396440996905,1311.4358843969828
1776712595,150,,Aggregated,162.600000,0.000000,300,390,490,590,900,1300,2000,2400,4400,5800,6500,11978,0,300.0,449.5354923807196,9.429181001905818,6526.396440996905,1312.8845383202538
1776712596,150,,Aggregated,163.000000,0.000000,300,390,490,600,920,1300,2000,2500,4300,5800,6500,12118,0,300.0,453.23476274214124,9.429181001905818,6526.396440996905,1314.9900148539364
1776712597,150,,Aggregated,162.500000,0.000000,300,390,500,600,930,1400,2000,2500,4600,6100,6500,12256,0,300.0,457.91459073500823,9.429181001905818,6526.396440996905,1317.3972748041776
1776712598,150,,Aggregated,162.200000,0.000000,310,400,510,610,960,1400,2000,2500,4600,6100,6500,12375,0,310.0,462.93299158620147,9.429181001905818,6526.396440996905,1318.7862626262627
1776712599,150,,Aggregated,163.300000,0.000000,310,400,510,620,980,1500,2100,2600,4600,6100,6500,12521,0,310.0,469.36513167320874,9.429181001905818,6526.396440996905,1319.4617043367143
1776712600,150,,Aggregated,162.600000,0.000000,310,400,520,630,990,1500,2100,2700,4600,6100,6500,12704,0,310.0,473.82949665768876,9.429181001905818,6526.396440996905,1321.4645780856424
