Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776712369,100,,Aggregated,46.800000,0.000000,13,17,32,38,51,63,71,87,110,110,110,1536,0,13,22.728606664012812,6.730477005476132,109.29288099578116,189.95833333333334
1776712370,100,,Aggregated,52.500000,0.000000,13,17,31,38,51,63,70,84,110,110,110,1602,0,13,22.588468664736716,6.730477005476132,109.29288099578116,187.94132334581772
1776712371,100,,Aggregated,58.600000,0.000000,13,16,30,37,50,62,69,84,110,110,110,1667,0,13,22.232780805565287,6.557389999215957,109.29288099578116,186.1109778044391
1776712372,100,,Aggregated,62.100000,0.000000,13,16,27,35,49,62,69,84,110,110,110,1741,0,13,21.82840826300272,6.557389999215957,109.29288099578116,184.19356691556575
1776712373,100,,Aggregated,65.200000,0.000000,13,16,25,34,48,61,69,83,110,110,110,1804,0,13,21.49467107420845,6.557389999215957,109.29288099578116,182.68514412416852
1776712374,100,,Aggregated,68.500000,0.000000,13,15,23,34,47,61,69,83,110,110,110,1869,0,13,21.165736926610666,6.557389999215957,109.29288099578116,181.23542001070092
1776712375,100,,Aggregated,71.700000,0.000000,13,15,21,33,47,60,69,82,110,110,110,1937,0,13,20.882633045840663,6.557389999215957,109.29288099578116,179.82292204439855
1776712376,100,,Aggregated,75.300000,0.000000,13,15,20,31,46,59,69,81,110,110,110,2007,0,13,20.585782198688207,6.557389999215957,109.29288099578116,178.46885899352267
1776712377,100,,Aggregated,74.100000,0.000000,13,15,19,30,45,59,69,81,110,110,110,2067,0,13,20.334650732349566,6.557389999215957,109.29288099578116,177.38122883405902
1776712378,100,,Aggregated,73.900000,0.000000,13,15,18,29,45,58,68,79,110,110,110,2132,0,13,20.098691344167033,6.557389999215957,109.29288099578116,176.2720450281426
1776712379,100,,Aggregated,70.700000,0.000000,13,15,18,29,45,58,68,77,110,110,110,2206,0,13,20.059455248313977,6.557389999215957,109.29288099578116,175.08884859474162
1776712380,100,,Aggregated,69.700000,0.000000,13,15,18,27,44,56,67,77,110,110,110,2270,0,13,19.853856373461767,6.557389999215957,109.29288099578116,174.12775330396477
1776712381,100,,Aggregated,66.800000,0.000000,13,15,18,25,44,56,67,74,110,110,110,2336,0,13,19.662616333805204,6.557389999215957,109.29288099578116,173.1917808219178
1776712382,100,,Aggregated,65.900000,0.000000,13,15,18,24,44,56,67,74,110,110,110,2396,0,13,19.48593042185904,6.557389999215957,109.29288099578116,172.3856427378965
1776712383,100,,Aggregated,66.100000,0.000000,13,15,17,22,43,55,66,74,110,110,110,2467,0,13,19.329539048156196,6.557389999215957,109.29288099578116,171.48236724766923
1776712384,100,,Aggregated,66.200000,0.000000,13,15,17,22,42,55,66,74,110,110,110,2529,0,13,19.154719275529832,6.557389999215957,109.29288099578116,170.73507315144326
1776712385,100,,Aggregated,66.900000,0.000000,13,15,17,21,42,54,66,74,110,110,110,2597,0,13,19.026523685717834,6.557389999215957,109.29288099578116,169.95648825567963
1776712386,100,,Aggregated,65.800000,0.000000,13,15,17,20,41,54,66,73,110,110,110,2668,0,13,18.87417630353028,6.557389999215957,109.29288099578116,169.18590704647676
1776712387,100,,Aggregated,67.000000,0.000000,13,15,17,20,41,54,66,72,110,110,110,2734,0,13,18.748936288517307,6.557389999215957,109.29288099578116,168.50548646671544
1776712388,100,,Aggregated,65.800000,0.000000,13,14,17,19,40,53,66,72,110,110,110,2803,0,13,18.5866295978576,6.557389999215957,109.29288099578116,167.8283981448448
1776712389,100,,Aggregated,66.800000,0.000000,13,14,16,19,40,53,65,72,110,110,110,2858,0,13,18.4616335576621,6.557389999215957,109.29288099578116,167.3121063680896
1776712390,100,,Aggregated,65.200000,0.000000,13,14,16,19,40,52,65,71,110,110,110,2929,0,13,18.32606428194448,6.557389999215957,109.29288099578116,166.67429156708775
1776712391,100,,Aggregated,65.700000,0.000000,13,14,16,19,40,52,64,71,110,110,110,2999,0,13,18.2047772753647,6.557389999215957,109.29288099578116,166.0750250083361
1776712392,100,,Aggregated,66.900000,0.000000,13,14,16,18,39,52,64,71,100,110,110,3054,0,13,18.093314175125975,6.557389999215957,109.29288099578116,165.6234446627374
1776712393,100,,Aggregated,66.200000,0.000000,13,14,16,18,39,51,64,71,100,110,110,3121,0,13,17.96569082949317,6.557389999215957,109.29288099578116,165.09484139698816
1776712394,100,,Aggregated,65.200000,0.000000,13,14,16,18,39,51,64,71,100,110,110,3189,0,13,17.920258796432837,6.557389999215957,109.29288099578116,164.5810598933835
1776712395,110,,Aggregated,65.200000,0.000000,13,14,16,19,40,54,66,72,100,110,110,3292,0,13,18.4092638799546,6.557389999215957,109.29288099578116,166.12758201701092
1776712396,120,,Aggregated,65.800000,0.000000,13,15,17,20,40,54,66,72,100,110,110,3414,0,13,18.622849837678704,6.557389999215957,109.29288099578116,167.4323374340949
1776712397,130,,Aggregated,68.600000,0.000000,13,15,17,21,41,55,68,75,100,110,110,3526,0,13,19.054992093545387,6.557389999215957,109.29288099578116,168.72546795235394
1776712398,140,,Aggregated,74.300000,0.000000,13,15,17,22,43,56,69,75,100,110,110,3642,0,13,19.347499105668835,6.557389999215957,109.29288099578116,169.90719384953323
1776712399,150,,Aggregated,78.600000,0.000000,13,15,18,25,44,58,70,81,110,110,110,3784,0,13,19.894511142680116,6.557389999215957,111.57712999556679,170.80972515856237
1776712400,150,,Aggregated,85.400000,0.000000,13,15,18,24,44,58,70,80,110,110,110,3877,0,13,19.76270944129667,6.557389999215957,111.57712999556679,170.09466082022183
1776712401,150,,Aggregated,91.300000,0.000000,13,15,18,24,44,57,69,80,110,110,110,3978,0,13,19.63632366462311,6.557389999215957,111.57712999556679,169.3559577677225
1776712402,150,,Aggregated,93.400000,0.000000,13,15,18,23,43,56,69,79,110,110,110,4071,0,13,19.519918240452707,6.557389999215957,111.57712999556679,168.70817980840087
1776712403,150,,Aggregated,97.000000,0.000000,13,15,18,23,43,57,69,80,110,110,110,4182,0,13,19.585472065496084,6.557389999215957,111.57712999556679,167.97274031563845
1776712404,150,,Aggregated,101.200000,0.000000,13,15,18,22,43,56,69,80,110,110,110,4274,0,13,19.450021261562064,5.9980340010952204,111.57712999556679,167.39213851193261
1776712405,150,,Aggregated,103.700000,0.000000,13,15,18,22,42,56,69,79,110,110,110,4373,0,13,19.37681461649319,5.9980340010952204,111.57712999556679,166.79464898239195
1776712406,150,,Aggregated,107.300000,0.000000,13,15,18,22,42,55,69,79,110,110,110,4473,0,13,19.27316012137593,5.9980340010952204,111.57712999556679,166.21797451374917
1776712407,150,,Aggregated,106.700000,0.000000,13,15,18,22,41,55,69,77,110,110,110,4573,0,13,19.168583635891757,5.9980340010952204,111.57712999556679,165.6665208834463
1776712408,150,,Aggregated,105.000000,0.000000,13,15,18,21,41,54,69,77,110,110,110,4675,0,13,19.052328747783708,5.9980340010952204,111.57712999556679,165.1283422459893
1776712409,150,,Aggregated,104.700000,0.000000,13,15,18,21,40,54,69,77,110,110,110,4777,0,13,18.938221468673778,5.9980340010952204,111.57712999556679,164.6131463261461
1776712410,150,,Aggregated,101.500000,0.000000,13,15,17,20,40,54,69,76,110,110,110,4879,0,13,18.841361391446863,5.9980340010952204,111.57712999556679,164.11949169911867
1776712411,150,,Aggregated,98.600000,0.000000,13,15,17,20,40,53,68,76,110,110,110,4974,0,13,18.759007374918056,5.9980340010952204,111.57712999556679,163.67792521109772
1776712412,150,,Aggregated,98.900000,0.000000,13,15,18,20,39,52,68,75,110,110,110,5074,0,13,18.69054023784905,5.9980340010952204,111.57712999556679,163.2309814741821
1776712413,150,,Aggregated,99.000000,0.000000,13,15,17,20,39,52,68,75,110,110,110,5172,0,13,18.596966624097007,5.9980340010952204,111.57712999556679,162.80974477958236
1776712414,150,,Aggregated,99.200000,0.000000,13,15,17,20,39,52,68,75,110,110,110,5265,0,13,18.52980490974658,5.9980340010952204,111.57712999556679,162.42450142450141
1776712415,150,,Aggregated,98.600000,0.000000,13,15,17,20,38,51,68,75,110,110,110,5371,0,13,18.44238245649166,5.9980340010952204,111.57712999556679,162.00167566561163
1776712416,150,,Aggregated,99.300000,0.000000,13,15,17,19,38,51,67,75,110,110,110,5469,0,13,18.350497789329765,5.9980340010952204,111.57712999556679,161.62534284147011
1776712417,150,,Aggregated,100.000000,0.000000,13,15,17,19,37,51,67,74,110,110,110,5569,0,13,18.305133321758206,5.9980340010952204,111.57712999556679,161.2549829412821
1776712418,150,,Aggregated,99.600000,0.000000,13,15,17,19,37,51,67,74,110,110,110,5672,0,13,18.20732254457413,5.9980340010952204,111.57712999556679,160.88716502115656
1776712419,150,,Aggregated,99.400000,0.000000,13,15,17,19,37,51,67,74,110,110,110,5777,0,13,18.25125597919596,5.9980340010952204,111.57712999556679,160.525705383417
1776712420,150,,Aggregated,99.300000,0.000000,13,15,17,19,36,51,67,74,110,110,110,5864,0,13,18.163546758672144,5.9980340010952204,111.57712999556679,160.23601637107777
1776712421,150,,Aggregated,98.800000,0.000000,13,15,17,19,36,50,67,74,110,110,110,5979,0,13,18.10365639954029,5.9980340010952204,111.57712999556679,159.8660311088811
1776712422,150,,Aggregated,99.500000,0.000000,13,15,17,19,36,50,67,74,110,110,110,6066,0,13,18.131651084549382,5.9980340010952204,111.57712999556679,159.595450049456
1776712423,150,,Aggregated,100.300000,0.000000,13,15,17,19,36,49,66,73,110,110,110,6171,0,13,18.090637097531925,5.9980340010952204,111.57712999556679,159.2790471560525
1776712424,150,,Aggregated,98.600000,0.000000,13,15,17,19,35,49,66,73,110,110,110,6265,0,13,18.078261844034362,5.9980340010952204,111.57712999556679,159.0047885075818
1776712425,160,,Aggregated,100.900000,0.000000,13,15,18,20,39,56,81,130,510,840,840,6353,0,13,22.29013086697273,5.9980340010952204,843.3778159960639,159.93908389737132
1776712426,170,,Aggregated,99.700000,0.000000,13,16,18,22,44,69,190,320,740,840,840,6507,0,13,26.95615635820846,5.9980340010952204,843.3778159960639,160.6465345013063
1776712427,180,,Aggregated,97.300000,0.000000,14,16,19,22,46,71,190,320,740,840,840,6672,0,14,27.326187526357884,5.9980340010952204,843.3778159960639,161.28776978417267
1776712428,190,,Aggregated,103.000000,0.000000,14,16,19,23,48,74,190,310,740,840,840,6808,0,14,27.576023102946067,5.9980340010952204,843.3778159960639,161.9870740305523
1776712429,200,,Aggregated,107.500000,0.000000,14,16,20,25,54,110,300,440,740,840,840,6944,0,14,33.213368053831324,5.9980340010952204,843.3778159960639,162.65898617511522
1776712430,200,,Aggregated,113.700000,0.000000,14,17,20,26,58,130,310,460,740,840,840,7073,0,14,34.54474558811813,5.9980340010952204,843.3778159960639,162.26396154389934
1776712431,200,,Aggregated,112.800000,0.000000,14,17,21,27,59,120,310,440,740,840,840,7229,0,14,34.486325866895065,5.9980340010952204,843.3778159960639,161.80509060727624
1776712432,200,,Aggregated,120.800000,0.000000,14,17,21,27,58,120,300,440,740,840,840,7365,0,14,34.24661097512367,5.9980340010952204,843.3778159960639,161.42090970807874
1776712433,200,,Aggregated,122.600000,0.000000,14,17,21,27,57,110,300,440,740,840,840,7476,0,14,33.95895907982126,5.9980340010952204,843.3778159960639,161.11771000535046
1776712434,200,,Aggregated,126.500000,0.000000,14,17,21,26,56,110,300,420,740,840,840,7615,0,14,33.61668126049903,5.9980340010952204,843.3778159960639,160.75049244911358
1776712435,200,,Aggregated,129.700000,0.000000,14,17,21,25,55,110,300,420,740,840,840,7747,0,14,33.382606688612135,5.9980340010952204,843.3778159960639,160.41396669678585
1776712436,200,,Aggregated,133.100000,0.000000,14,17,20,25,54,110,290,420,740,840,840,7878,0,14,33.16538298358959,5.9980340010952204,843.3778159960639,160.09113988321909
1776712437,200,,Aggregated,137.800000,0.000000,14,17,21,25,54,100,290,420,740,840,840,8017,0,14,32.90406312744053,5.9980340010952204,843.3778159960639,159.76013471373332
1776712438,200,,Aggregated,135.700000,0.000000,14,17,21,25,53,100,290,420,740,840,840,8154,0,14,32.66286733121779,5.9980340010952204,843.3778159960639,159.44493500122638
1776712439,200,,Aggregated,134.400000,0.000000,14,17,21,25,54,100,280,410,740,840,840,8281,0,14,32.67226960086384,5.9980340010952204,843.3778159960639,159.16205772249728
1776712440,200,,Aggregated,132.400000,0.000000,14,17,21,25,53,100,280,410,740,840,840,8417,0,14,32.42406933429797,5.9980340010952204,843.3778159960639,158.8685992633955
1776712441,200,,Aggregated,137.400000,0.000000,14,17,21,25,52,100,280,410,740,840,840,8541,0,14,32.20591438916191,5.9980340010952204,843.3778159960639,158.60917925301487
1776712442,200,,Aggregated,131.000000,0.000000,14,17,21,25,51,99,270,410,740,840,840,8679,0,14,31.948679507870995,5.9980340010952204,843.3778159960639,158.3291853900219
1776712443,200,,Aggregated,132.300000,0.000000,14,17,21,24,51,98,270,410,740,840,840,8811,0,14,31.72838539971002,5.9980340010952204,843.3778159960639,158.0695721257519
1776712444,200,,Aggregated,132.700000,0.000000,14,17,20,24,50,97,260,400,740,840,840,8942,0,14,31.481710865792373,5.9980340010952204,843.3778159960639,157.81950346678596
1776712445,200,,Aggregated,131.500000,0.000000,14,17,20,24,50,96,260,400,720,840,840,9073,0,14,31.24793702027057,5.9980340010952204,843.3778159960639,157.57665601234433
1776712446,200,,Aggregated,132.000000,0.000000,14,17,20,24,49,96,260,400,720,840,840,9204,0,14,31.053464531386577,5.9980340010952204,843.3778159960639,157.3407214254672
1776712447,200,,Aggregated,132.700000,0.000000,14,17,20,24,49,94,260,400,720,840,840,9341,0,14,30.88969076104091,5.9980340010952204,843.3778159960639,157.10105984369983
1776712448,200,,Aggregated,132.100000,0.000000,14,17,20,24,48,94,250,400,720,840,840,9469,0,14,30.770806101155415,5.9980340010952204,843.3778159960639,156.8834090189038
1776712449,200,,Aggregated,132.600000,0.000000,14,17,20,24,48,92,250,400,720,840,840,9605,0,14,30.5671321323109,5.9980340010952204,843.3778159960639,156.65851119208745
1776712450,200,,Aggregated,131.400000,0.000000,14,17,20,24,47,90,250,390,720,840,840,9745,0,14,30.365691538618506,5.9980340010952204,843.3778159960639,156.43355566957413
1776712451,200,,Aggregated,132.200000,0.000000,14,17,20,23,47,88,240,390,720,840,840,9862,0,14,30.18816096905702,5.9980340010952204,843.3778159960639,156.25045629689717
1776712452,200,,Aggregated,132.200000,0.000000,14,17,20,23,46,88,240,390,720,840,840,10000,0,14,30.022224318880035,5.9980340010952204,843.3778159960639,156.04
1776712453,200,,Aggregated,132.500000,0.000000,14,17,20,23,45,86,240,390,720,840,840,10139,0,14,29.856605102848583,5.9980340010952204,843.3778159960639,155.83381004043792
1776712454,200,,Aggregated,133.600000,0.000000,14,17,20,23,45,84,230,390,720,840,840,10258,0,14,29.68193586525403,5.9980340010952204,843.3778159960639,155.661727432248
1776712455,210,,Aggregated,130.900000,0.000000,14,18,21,24,50,100,300,440,720,840,840,10387,0,14,32.725991175775505,5.9980340010952204,843.3778159960639,156.20361990950227
1776712456,220,,Aggregated,132.400000,0.000000,15,18,21,25,57,130,340,460,720,840,840,10574,0,15,35.262498523150654,5.9980340010952204,843.3778159960639,156.6459239644411
1776712457,230,,Aggregated,131.100000,0.000000,15,18,22,27,63,150,360,470,730,840,840,10682,0,15,37.003663109788654,5.9980340010952204,843.3778159960639,157.1917243961805
1776712458,240,,Aggregated,137.500000,0.000000,15,18,23,30,75,200,430,530,750,890,940,10917,0,15,42.86815815047774,5.9980340010952204,941.5010809971136,157.53201428964002
1776712459,250,,Aggregated,137.400000,0.000000,15,18,23,30,74,190,430,530,740,890,940,11100,0,15,42.624539891872075,5.9980340010952204,941.5010809971136,157.93693693693695
1776712460,250,,Aggregated,137.700000,0.000000,15,19,23,30,72,190,420,530,740,890,940,11258,0,15,42.30216724869222,5.9980340010952204,941.5010809971136,157.6992360987742
1776712461,250,,Aggregated,144.800000,0.000000,15,19,23,29,71,180,420,530,740,890,940,11422,0,15,41.94085575597754,5.9980340010952204,941.5010809971136,157.45946419191034
1776712462,250,,Aggregated,150.800000,0.000000,15,19,23,30,69,180,420,520,740,890,940,11586,0,15,41.70033194802127,5.9980340010952204,941.5010809971136,157.2264802347661
1776712463,250,,Aggregated,152.600000,0.000000,15,19,23,29,69,180,420,520,740,890,940,11753,0,15,41.36922633172787,5.9980340010952204,941.5010809971136,156.99591593635668
1776712464,250,,Aggregated,154.500000,0.000000,15,19,23,29,68,180,410,510,740,890,940,11929,0,15,41.09389446071304,5.9980340010952204,941.5010809971136,156.75991281750356
1776712465,250,,Aggregated,161.100000,0.000000,15,19,24,30,67,170,410,510,740,890,940,12090,0,15,40.967992716362346,5.9980340010952204,941.5010809971136,156.55004135649298
1776712466,250,,Aggregated,163.900000,0.000000,15,19,24,30,66,170,410,510,740,890,940,12247,0,15,40.68986067386649,5.9980340010952204,941.5010809971136,156.3506981301543
1776712467,250,,Aggregated,167.100000,0.000000,15,19,24,30,68,170,410,510,740,890,940,12368,0,15,40.85778685380631,5.9980340010952204,941.5010809971136,156.2005174644243
1776712468,250,,Aggregated,165.300000,0.000000,15,19,25,33,78,210,440,540,740,890,940,12581,0,15,44.62204880700527,5.9980340010952204,941.5010809971136,155.9431682696129
1776712469,250,,Aggregated,166.200000,0.000000,15,19,25,32,77,210,440,540,740,890,940,12701,0,15,44.375019278871775,5.9980340010952204,941.5010809971136,155.8019840957405
1776712470,250,,Aggregated,165.700000,0.000000,15,20,25,33,79,200,430,540,740,890,940,12876,0,15,44.41311434202839,5.9980340010952204,941.5010809971136,155.60080770425597
1776712471,250,,Aggregated,162.300000,0.000000,15,20,25,33,78,200,430,530,740,890,940,13046,0,15,44.15281649470006,5.9980340010952204,941.5010809971136,155.4105472941898
1776712472,250,,Aggregated,161.900000,0.000000,15,20,25,33,76,200,430,530,740,890,940,13215,0,15,43.896691373729034,5.9980340010952204,941.5010809971136,155.22625804010593
1776712473,250,,Aggregated,160.800000,0.000000,15,20,25,33,75,190,430,530,740,890,940,13366,0,15,43.60705287870778,5.9980340010952204,941.5010809971136,155.06553942840043
1776712474,250,,Aggregated,162.800000,0.000000,15,20,25,33,77,190,430,530,740,890,940,13513,0,15,43.7028144263873,5.9980340010952204,941.5010809971136,154.9125286760897
1776712475,250,,Aggregated,161.700000,0.000000,16,20,26,35,88,230,450,560,740,890,940,13651,0,16,47.28637625542357,5.9980340010952204,941.5010809971136,154.7718848436012
1776712476,250,,Aggregated,160.600000,0.000000,16,20,27,36,93,230,450,560,740,890,940,13817,0,16,47.84008780435271,5.9980340010952204,941.5010809971136,154.6064268654556
1776712477,250,,Aggregated,154.400000,0.000000,16,20,27,36,91,230,450,550,740,890,940,13997,0,16,47.6092980099764,5.9980340010952204,941.5010809971136,154.43144959634208
1776712478,250,,Aggregated,158.800000,0.000000,16,20,27,35,90,230,450,550,740,890,940,14149,0,16,47.30430139766966,5.9980340010952204,941.5010809971136,154.28715810304615
1776712479,250,,Aggregated,157.200000,0.000000,16,20,27,35,88,220,440,540,740,890,940,14311,0,16,46.98297683604269,5.9980340010952204,941.5010809971136,154.13674795611766
1776712480,250,,Aggregated,161.600000,0.000000,16,20,27,34,86,220,440,540,740,890,940,14487,0,16,46.63720346942904,5.9980340010952204,941.5010809971136,153.97715192931594
1776712481,250,,Aggregated,160.600000,0.000000,16,20,27,34,84,220,440,540,740,890,940,14642,0,16,46.34063591139342,5.9980340010952204,941.5010809971136,153.83977598688705
1776712482,250,,Aggregated,159.400000,0.000000,16,20,27,34,83,220,440,540,740,890,940,14813,0,16,46.06474194434837,5.9980340010952204,941.5010809971136,153.69155471545264
1776712483,250,,Aggregated,161.400000,0.000000,16,20,27,34,82,220,440,540,740,890,940,14973,0,16,45.83867098508109,5.9980340010952204,941.5010809971136,153.55593401455954
1776712484,250,,Aggregated,159.700000,0.000000,16,20,26,33,81,210,440,530,740,890,940,15140,0,16,45.52778921991949,5.9980340010952204,941.5010809971136,153.41743725231177
1776712485,260,,Aggregated,159.700000,0.000000,16,21,27,34,89,230,450,540,740,890,940,15261,0,16,47.342435644754495,5.9980340010952204,941.5010809971136,153.81174234978047
1776712486,270,,Aggregated,159.500000,0.000000,16,21,28,37,100,260,470,600,840,1000,1100,15502,0,16,51.52119086734918,5.9980340010952204,1077.8474390026531,154.0976648174429
1776712487,280,,Aggregated,166.300000,0.000000,16,21,29,38,110,260,470,600,840,1000,1100,15591,0,16,52.00144368229388,5.9980340010952204,1077.8474390026531,154.5052273747675
1776712488,290,,Aggregated,160.300000,0.000000,16,22,30,41,130,340,530,680,1000,1300,1300,15759,0,16,57.961040917104484,5.9980340010952204,1336.010057006206,154.36125388666792
1776712489,300,,Aggregated,168.500000,0.000000,16,22,32,44,160,380,610,740,1300,1700,1700,16027,0,16,64.55232873736283,5.9980340010952204,1731.5566140023293,155.07624633431084
1776712490,300,,Aggregated,159.700000,0.000000,17,23,33,45,160,380,610,730,1300,1700,1700,16226,0,17,64.19318900293777,5.9980340010952204,1731.5566140023293,154.90361148773573
1776712491,300,,Aggregated,163.600000,0.000000,17,23,33,45,150,370,610,730,1300,1700,1700,16414,0,17,63.83860526457054,5.9980340010952204,1731.5566140023293,154.74436456683318
1776712492,300,,Aggregated,170.200000,0.000000,17,23,33,45,150,370,610,730,1300,1700,1700,16617,0,17,63.38983703271559,5.9980340010952204,1731.5566140023293,154.57645784437625
1776712493,300,,Aggregated,174.200000,0.000000,17,23,33,45,160,370,600,720,1300,1700,1700,16706,0,17,63.930148933895524,5.9980340010952204,1731.5566140023293,154.50413025260386
